structure_id,composition,type,cell,positions,numbers,strained_cell,strained_positions,strained_numbers,optimized_formula,optimized_cell,optimized_positions,optimized_numbers,Energy (eV/atom),source,Formation Energy (eV/atom),Hull Distance (eV/atom)
74904,Ni2RuGe,inverse,"[[2.71704553, 2.71704553, -0.0], [-2.71704553, 2.71704553, 0.0], [-0.0, -0.0, 6.72759884]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[28, 28, 28, 28, 44, 44, 32, 32]","[[2.9887500830000002, 2.9887500830000002, 0.0], [-2.9887500830000002, 2.9887500830000002, 0.0], [0.0, 0.0, 7.400358724]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000002], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000002], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[28, 28, 28, 28, 44, 44, 32, 32]",Ni2GeRu,"[[2.736342494976911, 2.736342494976913, 5.585185697117283e-19], [-2.7363424949769115, 2.7363424949769133, 5.585185697117284e-19], [7.401488855092721e-37, 1.4009589180594983e-18, 6.651754382131853]]","[[0.4999999999999996, -7.881354206211499e-17, 0.25], [2.5798348167288084e-16, 0.49999999999999967, 0.7499999999999998], [-2.2921676103077946e-19, 2.292167610307801e-19, 0.5], [0.49999999999999983, 0.4999999999999996, 3.7492204171415214e-35], [0.4999999999999996, -7.894153763655709e-17, 0.7499999999999998], [2.581114772473229e-16, 0.49999999999999967, 0.25], [-2.311115933264687e-33, 1.3612025844802495e-36, -1.1474791633313668e-67], [0.49999999999999983, 0.4999999999999996, 0.5]]","[28, 28, 28, 28, 44, 44, 32, 32]",-6.48558235168457,example_data_result_test1,-0.1562757492065429,0.08084180619981549
75237,Ni2TaSn,inverse,"[[2.75998981, 2.75998981, -0.0], [-2.75998981, 2.75998981, -0.0], [-0.0, -0.0, 7.9613877]]","[[0.5, 4.022562042086513e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.75], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999994, 0.0], [0.5, 4.022562042086513e-17, 0.75], [0.9999999999999999, 0.4999999999999999, 0.25], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999994, 0.5]]","[28, 28, 28, 28, 73, 73, 50, 50]","[[3.0359887910000003, 3.0359887910000003, 0.0], [-3.0359887910000003, 3.0359887910000003, 0.0], [0.0, 0.0, 8.757526470000002]]","[[0.5, 4.022562042086513e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.75], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999994, 0.0], [0.5, 4.022562042086513e-17, 0.75], [0.9999999999999999, 0.4999999999999999, 0.25], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999994, 0.5]]","[28, 28, 28, 28, 73, 73, 50, 50]",TaNi2Sn,"[[2.706028098977108, 2.706028098977107, 1.0248596132046197e-31], [-2.7060280989771077, 2.706028098977106, 1.0248596132036145e-31], [1.900261127066175e-44, 4.2876122691990465e-30, 8.286690463609485]]","[[0.5000000000000001, -2.548889720433991e-17, 0.2500000000000003], [0.9999999999999991, 0.499999999999999, 0.7500000000000001], [-1.2223957111568689e-17, 1.5849894046016853e-16, 0.5000000000000006], [0.4999999999999986, 0.49999999999999883, -3.837079232862166e-45], [0.5000000000000001, -2.5488897204340307e-17, 0.7500000000000001], [0.9999999999999991, 0.499999999999999, 0.2500000000000003], [-3.6568745837150434e-17, 1.0970623751145014e-16, -6.494753083907245e-61], [0.4999999999999986, 0.49999999999999883, 0.5000000000000006]]","[28, 28, 28, 28, 73, 73, 50, 50]",-6.945821285247803,example_data_result_test1,-0.0994608402252197,0.1707528591156008
77267,Zn2PdP,full,"[[2.70794946, 2.70794946, 0.0], [-2.70794946, 2.70794946, 0.0], [-0.0, -0.0, 7.96675256]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[30, 30, 30, 30, 46, 46, 15, 15]","[[2.978744406, 2.978744406, 0.0], [-2.978744406, 2.978744406, 0.0], [0.0, 0.0, 8.763427816]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[30, 30, 30, 30, 46, 46, 15, 15]",Zn2PPd,"[[2.733983451852231, 2.733983451852231, -1.0694259704867028e-17], [-2.7339834518522315, 2.7339834518522315, -1.0694259704867158e-17], [-4.6440387381885447e-32, -3.1431719057193664e-17, 7.9330537949263915]]","[[0.4999999999999996, -3.2393129834709214e-16, 0.25], [-5.4368840097875577e-17, 0.4999999999999999, 0.75], [0.4999999999999996, -3.2105712961027156e-16, 0.75], [-1.1275416006595395e-16, 0.49999999999999994, 0.25], [-8.178728350579344e-17, 8.178728350579354e-17, 0.5], [0.4999999999999996, 0.4999999999999996, -5.229013332798446e-34], [-1.1181453055074466e-16, 3.7271510183581644e-17, 4.2471899303418805e-50], [0.4999999999999996, 0.4999999999999996, 0.5]]","[30, 30, 30, 30, 46, 46, 15, 15]",-3.373758316040039,example_data_result_test1,-0.1090876573608037,0.28842538595199585
78106,Y2MnGa,inverse,"[[3.0471462, 3.0471462, -0.0], [-3.0471462, 3.0471462, 0.0], [-0.0, 0.0, 9.67051961]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[39, 39, 39, 39, 25, 25, 31, 31]","[[3.35186082, 3.35186082, 0.0], [-3.35186082, 3.35186082, 0.0], [0.0, 0.0, 10.637571571]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[39, 39, 39, 39, 25, 25, 31, 31]",Y2MnGa,"[[3.064313805670431, 3.064313805670432, 6.61050581842241e-18], [-3.064313805670431, 3.064313805670432, 6.61050581842241e-18], [1.614283156330352e-35, 2.123835877014139e-17, 9.7029852240488]]","[[0.4999999999999997, 3.2249658019335226e-16, 0.2499999999999999], [-1.4168260666805862e-15, 0.4999999999999987, 0.7499999999999998], [8.866175088560379e-17, 4.3828598117032346e-17, 0.4999999999999998], [0.499999999999998, 0.49999999999999933, 2.0591738309969952e-33], [0.4999999999999997, 3.207638628447863e-16, 0.7499999999999998], [-1.4150933493320203e-15, 0.4999999999999987, 0.2499999999999999], [6.624517450131813e-17, 9.459782600073696e-32, -2.049869655337463e-50], [0.499999999999998, 0.4999999999999993, 0.4999999999999998]]","[39, 39, 39, 39, 25, 25, 31, 31]",-6.389214038848877,example_data_result_test1,-0.1263357894173982,0.21861715152345873
79022,YAgPb,half,"[[3.1330083, 3.1330083, -0.0], [-3.1330083, 3.1330083, 0.0], [-0.0, -0.0, 8.97798271]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[39, 39, 47, 47, 82, 82]","[[3.75960996, 3.75960996, 0.0], [-3.75960996, 3.75960996, 0.0], [0.0, 0.0, 10.773579252]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[39, 39, 47, 47, 82, 82]",YAgPb,"[[3.038345902549562, 3.038345902549548, -9.623910161324856e-18], [-3.038345902549562, 3.038345902549548, -9.623910161324858e-18], [-7.259118555172507e-36, -2.6169931555692995e-17, 9.537823173135248]]","[[0.4999999999999997, 2.9914321228347906e-16, 0.24999999999999994], [-1.2010624309984575e-15, 0.4999999999999989, 0.7500000000000001], [3.580871221298616e-18, -3.580871221298588e-18, 0.4999999999999999], [0.49999999999999817, 0.49999999999999956, -2.042516454624381e-33], [2.9530271396162413e-17, 2.953027139616249e-17, -1.6322922806830804e-49], [0.49999999999999817, 0.49999999999999956, 0.4999999999999999]]","[39, 39, 47, 47, 82, 82]",-4.452442804972331,example_data_result_test2,-0.1292137040032281,0.28251669141981317
79179,Y2TaP,inverse,"[[2.99519593, 2.99519593, -0.0], [-2.99519593, 2.99519593, -0.0], [0.0, -0.0, 9.75760516]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[39, 39, 39, 39, 73, 73, 15, 15]","[[3.2947155230000003, 3.2947155230000003, 0.0], [-3.2947155230000003, 3.2947155230000003, 0.0], [0.0, 0.0, 10.733365676000002]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[39, 39, 39, 39, 73, 73, 15, 15]",Y2TaP,"[[2.9643148408591165, 2.9643148408591165, 1.303576144207989e-28], [-2.9643148408591165, 2.964314840859117, 1.3035761442079868e-28], [-3.3425253365818114e-43, 4.328457467986953e-28, 9.854937836539179]]","[[0.49999999999999983, -8.059682088565409e-17, 0.2499999999999999], [-4.3573148290526734e-16, 0.49999999999999956, 0.7499999999999997], [-1.3106480701490056e-16, -3.723525012532829e-18, 0.4999999999999998], [0.4999999999999988, 0.5000000000000001, 3.928688794950823e-45], [0.49999999999999983, -8.059682088569058e-17, 0.7499999999999997], [-4.357314829052308e-16, 0.49999999999999956, 0.2499999999999999], [-1.0109124902057504e-16, 3.369708300685832e-17, 9.917764404713924e-61], [0.4999999999999988, 0.5000000000000001, 0.4999999999999998]]","[39, 39, 39, 39, 73, 73, 15, 15]",-7.579727172851563,example_data_result_test1,-0.049791347412837,0.7777497768402092
84010,Mo2IrP,inverse,"[[2.66666706, 2.66666706, -0.0], [-2.66666706, 2.66666706, -0.0], [-0.0, -0.0, 8.17081612]]","[[0.4999999999999999, 4.163335728252317e-17, 0.25], [0.9999999999999998, 0.4999999999999998, 0.7500000000000001], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.4999999999999999, 4.163335728252317e-17, 0.7500000000000001], [0.9999999999999998, 0.4999999999999998, 0.25], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]","[42, 42, 42, 42, 77, 77, 15, 15]","[[2.933333766, 2.933333766, 0.0], [-2.933333766, 2.933333766, 0.0], [0.0, 0.0, 8.987897732]]","[[0.4999999999999999, 4.163335728252317e-17, 0.25], [0.9999999999999998, 0.4999999999999998, 0.7500000000000001], [0.0, 0.0, 0.5], [0.4999999999999999, 0.4999999999999999, 0.0], [0.4999999999999999, 4.163335728252317e-17, 0.7500000000000001], [0.9999999999999998, 0.4999999999999998, 0.25], [0.0, 0.0, 0.0], [0.4999999999999999, 0.4999999999999999, 0.5]]","[42, 42, 42, 42, 77, 77, 15, 15]",Mo2PIr,"[[2.620952907668351, 2.620952907668351, -1.9424970299970286e-29], [-2.6209529076683507, 2.62095290766835, -1.9424970299970252e-29], [9.398040870406973e-44, -6.625063979731713e-29, 8.51690370610029]]","[[0.5000000000000001, -6.611113709356525e-17, 0.24999999999999983], [1.0000000000000009, 0.5000000000000009, 0.7499999999999997], [-5.2995691292511034e-17, 5.2995691292511e-17, 0.49999999999999967], [0.49999999999999983, 0.49999999999999994, -6.58047770874717e-45], [0.5000000000000001, -6.611113709355893e-17, 0.7499999999999997], [1.0000000000000009, 0.5000000000000009, 0.24999999999999983], [-3.784850662047565e-17, 3.7848506620475636e-17, -5.078031926396494e-61], [0.49999999999999983, 0.49999999999999994, 0.49999999999999967]]","[42, 42, 42, 42, 77, 77, 15, 15]",-8.94549560546875,example_data_result_test1,0.0359399205162418,0.5293059349060059
86081,Rh2TiIn,inverse,"[[2.69257359, 2.69257359, -0.0], [-2.69257359, 2.69257359, -0.0], [0.0, 0.0, 8.77385487]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.4999999999999999], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.4999999999999999]]","[45, 45, 45, 45, 22, 22, 49, 49]","[[2.961830949, 2.961830949, 0.0], [-2.961830949, 2.961830949, 0.0], [0.0, 0.0, 9.651240357]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.7499999999999998], [0.0, 0.0, 0.4999999999999999], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7499999999999998], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.4999999999999999]]","[45, 45, 45, 45, 22, 22, 49, 49]",TiInRh2,"[[2.7179863216620785, 2.7179863216620785, -1.1133981728842788e-17], [-2.717986321662079, 2.717986321662079, -1.113398172884279e-17], [-5.715285494390084e-35, -3.701205376436406e-17, 8.711606796322455]]","[[0.49999999999999956, -3.7016378610955864e-16, 0.25000000000000033], [9.252453363785195e-17, 0.49999999999999994, 0.7500000000000011], [9.52616260720273e-17, 5.467576653979606e-17, 0.5000000000000008], [0.4999999999999996, 0.4999999999999996, -4.6013692895749664e-17], [0.49999999999999956, -3.667594226043616e-16, 0.7500000000000011], [8.912017013265495e-17, 0.49999999999999994, 0.25000000000000033], [1.1245304445886748e-16, 3.748434815295581e-17, -4.6013692895749633e-17], [0.4999999999999996, 0.49999999999999956, 0.5000000000000008]]","[45, 45, 45, 45, 22, 22, 49, 49]",-6.896273612976074,example_data_result_test1,-0.5870858828226728,0.08886146545410156
88958,Ag2VSi,inverse,"[[3.19037059, 3.19037059, 0.0], [-3.19037059, 3.19037059, -0.0], [-0.0, -0.0, 6.29911887]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[47, 47, 47, 47, 23, 23, 14, 14]","[[3.828444708, 3.828444708, 0.0], [-3.828444708, 3.828444708, 0.0], [0.0, 0.0, 7.558942644]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[47, 47, 47, 47, 23, 23, 14, 14]",VSiAg2,"[[3.2323064249021223, 3.2323064249021276, -6.460536727808988e-18], [-3.2323064249021227, 3.2323064249021276, -6.460536727808988e-18], [-1.3893378180771572e-35, -1.3191736586996391e-17, 6.175837753704804]]","[[0.499999999999998, -3.563089315295128e-15, 0.2499999999999998], [5.034435719720407e-16, 0.49999999999999956, 0.7499999999999997], [6.446550751432199e-17, 6.446550751432168e-17, 0.49999999999999956], [0.49999999999999845, 0.49999999999999606, -5.875017588638057e-17], [0.499999999999998, -3.562069011613107e-15, 0.7499999999999997], [5.024232682900193e-16, 0.49999999999999956, 0.2499999999999998], [6.446550751432205e-17, 6.446550751432173e-17, -5.875017588638049e-17], [0.49999999999999845, 0.49999999999999606, 0.49999999999999967]]","[47, 47, 47, 47, 23, 23, 14, 14]",-4.7857184410095215,example_data_result_test2,0.2505795160929356,0.5228290784926636
89488,Ag2RuAs,inverse,"[[3.2008228, 3.2008228, 0.0], [-3.2008228, 3.2008228, -0.0], [0.0, -0.0, 6.40272261]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[47, 47, 47, 47, 44, 44, 33, 33]","[[3.5209050800000004, 3.5209050800000004, 0.0], [-3.5209050800000004, 3.5209050800000004, 0.0], [0.0, 0.0, 7.042994871]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.7500000000000001], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.7500000000000001], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[47, 47, 47, 47, 44, 44, 33, 33]",Ag2AsRu,"[[3.2084844214159456, 3.208484421415947, -1.510330449494306e-17], [-3.2084844214159456, 3.208484421415947, -1.510330449494304e-17], [4.390071577923484e-34, -3.0206608927971675e-17, 6.416968789477351]]","[[0.4999999999999999, 1.8594479631990116e-16, 0.24999999999999997], [-7.676175009797153e-16, 0.4999999999999995, 0.7499999999999998], [1.2612220343917065e-16, 2.997123528195975e-32, 0.49999999999999994], [0.4999999999999991, 0.49999999999999967, 3.1530550859792644e-17], [0.4999999999999999, 1.8829844721550385e-16, 0.7499999999999998], [-7.69971151875318e-16, 0.4999999999999995, 0.24999999999999997], [1.2612220343917062e-16, 1.126632177859555e-32, 3.153055085979267e-17], [0.4999999999999991, 0.49999999999999967, 0.49999999999999994]]","[47, 47, 47, 47, 44, 44, 33, 33]",-4.50684118270874,example_data_result_test1,0.3797146479288749,0.530364195505779
92639,Hf2AgSn,inverse,"[[2.95642024, 2.95642024, 0.0], [-2.95642024, 2.95642024, 0.0], [0.0, 0.0, 9.60452815]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[72, 72, 72, 72, 47, 47, 50, 50]","[[3.252062264, 3.252062264, 0.0], [-3.252062264, 3.252062264, 0.0], [0.0, 0.0, 10.564980965]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[72, 72, 72, 72, 47, 47, 50, 50]",Hf2AgSn,"[[2.9805985571816827, 2.9805985571816818, -1.4831698757693998e-21], [-2.980598557181682, 2.980598557181682, -1.4831698757694e-21], [-8.121023289566266e-40, -4.805227343831774e-21, 9.459319738725146]]","[[0.49999999999999994, 4.056242303104507e-17, 0.25000000000000006], [-2.783570443999443e-16, 0.5000000000000001, 0.7500000000000004], [-7.454574167811319e-17, -6.201044138335065e-17, 0.5000000000000001], [0.49999999999999967, 0.5000000000000002, 1.3271522602678442e-37], [0.4999999999999999, 9.607397730444793e-17, 0.7500000000000004], [-2.7835744744208934e-16, 0.5000000000000001, 0.25000000000000006], [-3.413904576536594e-17, -3.413904576536598e-17, 1.576483099960074e-54], [0.49999999999999967, 0.5000000000000002, 0.5000000000000001]]","[72, 72, 72, 72, 47, 47, 50, 50]",-6.838345050811768,example_data_result_test1,-0.1883565584818525,0.11330323749118337
92942,Hf2ReBi,inverse,"[[2.94419415, 2.94419415, -0.0], [-2.94419415, 2.94419415, 0.0], [-0.0, 0.0, 9.41761516]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.4999999999999999], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.4999999999999999]]","[72, 72, 72, 72, 75, 75, 83, 83]","[[3.238613565, 3.238613565, 0.0], [-3.238613565, 3.238613565, 0.0], [0.0, 0.0, 10.359376676000002]]","[[0.5, 0.0, 0.24999999999999997], [0.0, 0.5, 0.75], [0.0, 0.0, 0.4999999999999999], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.24999999999999997], [0.0, 0.0, 0.0], [0.5, 0.5, 0.4999999999999999]]","[72, 72, 72, 72, 75, 75, 83, 83]",Hf2ReBi,"[[2.975401912730763, 2.975401912730764, 1.7841302246118484e-21], [-2.975401912730763, 2.9754019127307636, 1.784130224611848e-21], [-4.374032219580075e-41, 5.567877592110629e-21, 9.280249712447302]]","[[0.4999999999999996, 4.3865223075236005e-16, 0.24999999999999992], [-7.767071108140684e-16, 0.5, 0.7500000000000004], [-7.302724583127676e-17, 7.302724583127667e-17, 0.49999999999999983], [0.4999999999999989, 0.5000000000000004, -4.2868333080203854e-17], [0.4999999999999996, 4.3865176292668847e-16, 0.7500000000000004], [-7.767066429883969e-16, 0.5, 0.24999999999999992], [-1.0284243572219689e-16, 3.428081190739901e-17, -4.286833308020387e-17], [0.4999999999999989, 0.5000000000000004, 0.49999999999999983]]","[72, 72, 72, 72, 75, 75, 83, 83]",-8.87418270111084,example_data_result_test1,0.1423931717872619,0.4223201497395841
93046,HfIrAs,half,"[[2.73443664, 2.73443664, 0.0], [-2.73443664, 2.73443664, -0.0], [-0.0, -0.0, 7.83571456]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[72, 72, 77, 77, 33, 33]","[[3.0078803040000004, 3.0078803040000004, 0.0], [-3.0078803040000004, 3.0078803040000004, 0.0], [0.0, 0.0, 8.619286016000002]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[72, 72, 77, 77, 33, 33]",HfAsIr,"[[2.711927949554795, 2.711927949554795, -3.759958134759429e-18], [-2.7119279495547945, 2.7119279495547945, -3.759958134759428e-18], [6.064853475853092e-37, -1.1000775104941153e-17, 7.985630629014294]]","[[0.49999999999999994, 5.1724325159619055e-17, 0.24999999999999994], [-1.1263003622970271e-17, 0.49999999999999983, 0.7499999999999998], [5.747215330011665e-17, -5.747215330011663e-17, 0.4999999999999999], [0.4999999999999999, 0.49999999999999994, 1.1636367917237777e-34], [7.382095777872133e-17, -7.38209577787213e-17, -1.9846617823131604e-50], [0.4999999999999999, 0.49999999999999994, 0.4999999999999999]]","[72, 72, 77, 77, 33, 33]",-8.295340220133463,example_data_result_test1,-0.4937884012858067,0.37075832911900164
93154,Hf2PtTl,inverse,"[[2.87857705, 2.87857705, -0.0], [-2.87857705, 2.87857705, 0.0], [0.0, -0.0, 9.82143899]]","[[0.5, 3.8568466479824e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.75], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999994, 0.0], [0.5, 3.8568466479824e-17, 0.75], [0.9999999999999999, 0.4999999999999999, 0.25], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999994, 0.5]]","[72, 72, 72, 72, 78, 78, 81, 81]","[[3.45429246, 3.45429246, 0.0], [-3.45429246, 3.45429246, 0.0], [0.0, 0.0, 11.785726788]]","[[0.5, 3.8568466479824e-17, 0.25], [0.9999999999999999, 0.4999999999999999, 0.75], [0.0, 0.0, 0.5], [0.49999999999999983, 0.49999999999999994, 0.0], [0.5, 3.8568466479824e-17, 0.75], [0.9999999999999999, 0.4999999999999999, 0.25], [0.0, 0.0, 0.0], [0.49999999999999983, 0.49999999999999994, 0.5]]","[72, 72, 72, 72, 78, 78, 81, 81]",Hf2TlPt,"[[2.9642238154942655, 2.964223815494265, 5.964120311669375e-18], [-2.9642238154942655, 2.9642238154942646, 5.964120311669375e-18], [-6.159375670903994e-34, 2.2286316217440258e-17, 9.21932383285177]]","[[0.5, 1.0976127995164773e-17, 0.24999999999999992], [1.0, 0.5000000000000009, 0.7500000000000002], [-3.0769436163395936e-17, 3.076943616339597e-17, 0.49999999999999983], [0.4999999999999997, 0.5000000000000007, -1.2310383783073259e-34], [0.5, 9.09651990847546e-18, 0.7500000000000002], [1.0, 0.5000000000000009, 0.24999999999999992], [-3.214038873318673e-17, 3.214038873318676e-17, 5.3036254550194035e-51], [0.4999999999999997, 0.5000000000000007, 0.49999999999999983]]","[72, 72, 72, 72, 78, 78, 81, 81]",-7.401073932647705,example_data_result_test2,-0.3515931765238447,0.23123939832051565
94671,Ta2PtGe,inverse,"[[2.74897838, 2.74897838, 0.0], [-2.74897838, 2.74897838, -0.0], [-0.0, -0.0, 8.8875667]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[73, 73, 73, 73, 78, 78, 32, 32]","[[3.298774056, 3.298774056, 0.0], [-3.298774056, 3.298774056, 0.0], [0.0, 0.0, 10.665080040000001]]","[[0.5, 0.0, 0.25], [0.0, 0.5, 0.75], [0.0, 0.0, 0.5], [0.5, 0.5, 0.0], [0.5, 0.0, 0.75], [0.0, 0.5, 0.25], [0.0, 0.0, 0.0], [0.5, 0.5, 0.5]]","[73, 73, 73, 73, 78, 78, 32, 32]",Ta2GePt,"[[2.791149365535991, 2.791149365535988, -7.854225187438017e-29], [-2.791149365535991, 2.7911493655359876, -7.854225187438021e-29], [1.1950526183123818e-44, -2.4995872958438826e-28, 8.584365995269337]]","[[0.4999999999999996, 3.991576792024007e-16, 0.25], [-3.8083193825572186e-16, 0.5000000000000011, 0.7500000000000008], [-4.0152491986594565e-18, 4.015249198659459e-18, 0.5], [0.4999999999999996, 0.500000000000001, 5.54546089541724e-45], [0.4999999999999996, 3.991576792024231e-16, 0.7500000000000008], [-3.8083193825574424e-16, 0.5000000000000011, 0.25], [3.4666738998970245e-33, 1.1525486989418393e-33, 1.7204635210045603e-77], [0.4999999999999996, 0.500000000000001, 0.5]]","[73, 73, 73, 73, 78, 78, 32, 32]",-8.881409645080566,example_data_result_test2,-0.3086535930633545,0.1759147644042982
